,sector,m,d,p,sec_loading,t
4587,2,1164.702006,18.72228274,0.005824093,0.41,-2.522627063090741
4588,5,-94.85541439,14.17731724,0.013807023,0.64,-2.202726291802911
4589,5,17.63801261,0.11374022,0.014605405,0.64,-2.18062978847241
4590,5,120.654998,16.92997006,0.013779761,0.64,-2.2035000706247336
4591,2,-526.571435,106.4322736,0.005213798,0.41,-2.5613176697074764
4592,6,-54.77827738,1.008249988,0.018790679,0.403,-2.0793917518754874
4593,2,1058.479419,41.61795003,0.005511741,0.41,-2.541953556813738
4594,6,-27.14123053,1.485720786,0.020297311,0.403,-2.047646780955734
4595,2,-706.6691847,41.77548485,0.006494164,0.41,-2.4840891701894408
4596,2,-926.9006288,64.13123057,0.005502504,0.41,-2.542539758935232
4597,5,-120.031911,23.83127547,0.016585018,0.64,-2.1300191063135974
4598,2,568.0094575,90.28851378,0.004403046,0.41,-2.6194916830345645
4599,2,422.4324261,92.16729209,0.004253453,0.41,-2.631259471265057
4600,7,-1342.697353,128.972346,0.018819305,0.476,-2.078768755173177
4601,5,19.45499969,2.728205368,0.017292891,0.64,-2.1131751196338464
4602,2,631.0605971,84.3912937,0.004616659,0.41,-2.6032923554830503
4603,2,-875.1691145,38.07890139,0.005431549,0.41,-2.5470721202969004
4604,6,51.99714671,6.666081404,0.008908787,0.403,-2.369387515273538
4605,5,40.95391694,2.291928336,0.017319975,0.64,-2.112542437756486
4606,2,1114.280042,76.06936297,0.005868693,0.41,-2.519942938780981
4607,2,335.8494971,72.16065378,0.005319958,0.41,-2.5543077779369696
4608,5,-63.46967213,6.796856615,0.014206426,0.64,-2.191538428804626
4609,1,-93.19052286,13.71003151,0.016320241,0.49,-2.1364778809339104
4610,2,576.1907541,16.88070574,0.0044343,0.41,-2.6170782811443014
4611,6,80.45128761,15.81134437,0.014218221,0.403,-2.191212174521936
4612,2,1204.21743,104.3824328,0.006286514,0.41,-2.495639576570788
4613,5,-27.11441035,3.315438133,0.012884375,0.64,-2.2296791656204182
4614,2,1223.295443,28.75610948,0.004815288,0.41,-2.588818786107527
4615,6,97.71286274,14.86889567,0.021321375,0.403,-2.0271923031313586
4616,3,-54.14143168,2.258735178,0.00925953,0.415,-2.355073144538144
4617,5,-97.83176519,15.70461323,0.014246604,0.64,-2.1904280442371786
4618,2,-793.0221246,30.68102811,0.00552489,0.41,-2.541120593635119
4619,5,-80.39387924,5.0519926,0.013990889,0.64,-2.1975417522104532
4620,5,-54.98648155,9.361222527,0.017431592,0.64,-2.1099439502130455
4621,7,-1312.945848,47.04629497,0.023050129,0.476,-1.9944741885567092
4622,1,-78.66690085,14.02624898,0.014957182,0.49,-2.171222411820273
4623,2,-654.0550543,41.21257633,0.005381302,0.41,-2.5503136631961927
4624,6,-39.10078961,6.536448844,0.009398583,0.403,-2.3495292729869623
4625,5,-115.3148783,2.719161413,0.016286726,0.64,-2.13730180686352
4626,6,46.76811153,0.810423377,0.013388013,0.403,-2.2147675152617654
4627,6,-35.51686785,4.898574792,0.021617206,0.403,-2.0214383129472533
4628,5,92.30066652,6.006527073,0.013650097,0.64,-2.207198507576398
4629,5,-83.1471598,11.19188136,0.015949085,0.64,-2.145684357724217
4630,6,-63.52175512,0.504372227,0.00993473,0.403,-2.3288038380094065
4631,5,5.592140679,0.688467656,0.014034448,0.64,-2.196322113937385
4632,6,81.44921089,2.936394368,0.009663178,0.403,-2.3391754325869423
4633,5,-124.0436835,3.147154689,0.014650343,0.64,-2.1794172475958153
4634,1,-34.62304172,14.70191611,0.010670255,0.49,-2.3019053579140354
4635,5,25.93437682,2.379363169,0.013106246,0.64,-2.223049060093909
4636,5,-109.724817,3.66583263,0.017145315,0.64,-2.116637440391854
4637,2,-383.0797639,11.41893784,0.006427275,0.41,-2.48777369808009
4638,3,65.09845586,3.452129497,0.011910892,0.415,-2.2599914095305658
4639,2,-659.4224363,51.29108214,0.003620908,0.41,-2.685514834180295
4640,1,-70.31174667,10.580261,0.005110637,0.49,-2.5682522735474307
4641,2,-613.2939702,57.23270073,0.005878139,0.41,-2.519376781037523
4642,1,57.62983654,12.49290766,0.017158659,0.49,-2.1163233282778484
4643,6,-19.82390735,1.61447865,0.017492559,0.403,-2.108530608864005
4644,2,-927.1607964,57.16856862,0.004076955,0.41,-2.6456293749238524
4645,5,-17.45299062,3.128564895,0.013974315,0.64,-2.1980066787679604
4646,5,26.05184286,1.666602027,0.017169311,0.64,-2.116072734491746
4647,2,323.2060534,99.34201729,0.006293454,0.41,-2.495248125596879
4648,1,94.04711345,14.42381245,0.010443576,0.49,-2.310018101302726
4649,2,-1136.500615,19.14581611,0.006027361,0.41,-2.5105383722577725
4650,2,-716.9994842,75.25915823,0.00626867,0.41,-2.496647827463815
4651,6,99.8219226,16.74226524,0.018683286,0.403,-2.0817362016241248
4652,6,-47.65499431,7.012610676,0.015062231,0.403,-2.1684500389174763
4653,6,40.04452145,3.972819801,0.00857012,0.403,-2.3836855767129324
4654,6,69.88544475,0.555023777,0.017043452,0.403,-2.119042161416663
4655,2,619.2608875,28.03799048,0.004053845,0.41,-2.647551956453427
4656,5,-63.54186998,9.618530438,0.017067348,0.64,-2.1184769382814794
4657,6,-58.71402977,11.56150311,0.01875583,0.403,-2.0801512726444753
4658,6,46.39844574,7.493120782,0.01381656,0.403,-2.2024559137231106
4659,3,68.77095357,3.809686829,0.011372695,0.415,-2.2776843638443243
4660,3,-59.84860122,3.207856731,0.010254942,0.415,-2.3168870754207624
4661,4,2116.818006,50.59649979,0.000941487,0.338,-3.108095203703937
4662,4,1695.568921,51.34340858,0.001127483,0.338,-3.0544193968071824
4663,5,-18.66496433,0.342058492,0.014686783,0.64,-2.178436351581436
4664,6,91.77064594,1.168722025,0.017229228,0.403,-2.1146656263661403
4665,5,-115.1332124,21.91021306,0.012602685,0.64,-2.238240590296343
4666,2,-304.4418478,101.9440384,0.005888195,0.41,-2.518774948319402
4667,2,546.6761982,58.18139543,0.004887243,0.41,-2.583706761396374
4668,5,92.5624824,5.380724701,0.012687147,0.64,-2.2356562945400973
4669,5,94.3120509,0.34712378,0.016973557,0.64,-2.1206993175266002
4670,2,936.6235448,88.61942047,0.004456322,0.41,-2.6153868737486476
4671,2,557.2480204,22.05947445,0.006007593,0.41,-2.5116980065687082
4672,5,7.423880773,0.498204823,0.015671788,0.64,-2.152683310807791
4673,2,338.0625309,78.99858621,0.005057786,0.41,-2.5718533853515417
4674,2,-455.1903611,50.92740149,0.006456232,0.41,-2.4861744801235135
4675,6,-66.35150045,1.937501975,0.020907518,0.403,-2.0353562906074028
4676,6,-21.112541,1.522469771,0.014296005,0.403,-2.1890664583141786
4677,5,-73.5397218,9.578529803,0.014267578,0.64,-2.1898494647510285
4678,5,86.31257233,4.169664299,0.016924854,0.64,-2.121857480042318
4679,5,-63.72320019,0.831898267,0.016862383,0.64,-2.12334722621849
4680,3,-62.18291028,2.78054048,0.011572209,0.415,-2.2710422898422027
4681,5,-90.69866712,11.73802443,0.013759537,0.64,-2.204074943072221
4682,2,846.6708782,44.03819565,0.004624936,0.41,-2.602678238611442
4683,3,-55.40855108,2.270063166,0.012433006,0.415,-2.2434779221372767
4684,2,-813.5640126,21.35194357,0.005622167,0.41,-2.535012417844695
4685,2,747.3785256,25.72866538,0.004514913,0.41,-2.610922858268938
4686,5,95.98661819,14.83551105,0.015532545,0.64,-2.1562379453045653
4687,1,-31.09303838,13.74380402,0.0172622,0.49,-2.113893084842102
4688,5,-116.7315634,4.32479046,0.01653321,0.64,-2.131275891449573
4689,2,-1048.821627,21.7834962,0.004460073,0.41,-2.615099521308929
4690,5,-40.60300776,0.631988689,0.015612058,0.64,-2.1542047822808157
4691,2,-1238.109113,89.38929366,0.006514047,0.41,-2.48300040364101
4692,5,-113.935465,12.13322496,0.015661795,0.64,-2.152937510386972
4693,5,-95.39604217,15.48460784,0.012634898,0.64,-2.2372532013282784
4694,2,858.7847036,18.10736159,0.004839198,0.41,-2.5871125965513793
4695,1,56.77933626,11.06257345,0.008838097,0.49,-2.3723321177921246
4696,6,80.10880191,9.866071894,0.00775509,0.403,-2.4202420285798922
4697,2,629.2858094,34.01862348,0.00515318,0.41,-2.5653775226688076
4698,2,-364.357428,48.04063995,0.003890576,0.41,-2.661421337683182
4699,1,-49.92670975,10.25863122,0.012277848,0.49,-2.248321511368136
4700,2,-1037.140052,16.13742646,0.003603453,0.41,-2.687129247746107
4701,3,58.43032015,1.348722578,0.009747562,0.415,-2.335925513153213
4702,6,44.7442696,6.868657664,0.008400629,0.403,-2.3910282948648627
4703,5,118.9562484,10.11972263,0.016259961,0.64,-2.1379608357486948
4704,5,31.17045683,0.371556168,0.0135407,0.64,-2.2103425164956017
4705,2,-691.2761807,94.67529795,0.003777476,0.41,-2.671338044899809
4706,5,-25.8412495,4.293846598,0.016792399,0.64,-2.125021750910601
4707,2,-1090.825254,47.6275771,0.006141019,0.41,-2.503935621980043
4708,5,86.41358607,15.68659559,0.017319989,0.64,-2.112542110935266
4709,6,-68.4345464,9.189950652,0.008461506,0.403,-2.3883761315754213
4710,6,-34.91891231,1.80081262,0.019285645,0.403,-2.0687314951350517
4711,6,-42.01503741,4.585912732,0.011858569,0.403,-2.2616807000734123
4712,2,-912.337684,89.75513167,0.004775657,0.41,-2.591663514451799
4713,5,-98.59496998,11.54229666,0.015113203,0.64,-2.1671108081133017
4714,1,-50.64029641,13.03727701,0.004823719,0.49,-2.588216299539924
4715,5,119.8023268,18.91710029,0.01383035,0.64,-2.20206524574787
4716,6,39.92201608,7.278006865,0.012786566,0.403,-2.232633364610253
4717,5,-56.29210886,11.10100439,0.014948706,0.64,-2.171446832917853
4718,2,329.5187017,38.16054882,0.00470649,0.41,-2.5966791672973826
4719,7,-1137.849889,34.83872359,0.023646049,0.476,-1.9836748590611561
4720,2,950.6008907,38.71102469,0.006259698,0.41,-2.4971557385223138
4721,2,-976.8361147,34.45005281,0.006553814,0.41,-2.4808316054342447
4722,1,51.23319773,12.83419627,0.007244952,0.49,-2.444883247985195
4723,2,-1208.491756,62.3937638,0.005790525,0.41,-2.524659312029841
4724,5,-34.93371995,3.596857884,0.012901637,0.64,-2.2291598033471995
4725,5,-27.71031399,2.140569393,0.016996543,0.64,-2.120153694609788
4726,5,-1.197864963,0.041054516,0.014133373,0.64,-2.1935643177111883
4727,6,47.72068136,6.675456141,0.009746258,0.403,-2.335975547386464
4728,5,63.3248924,12.23451478,0.013202075,0.64,-2.2202153915878813
4729,6,35.50716532,3.215782422,0.016745333,0.403,-2.1261512711177226
4730,5,91.75538274,6.577063028,0.016240363,0.64,-2.138443982668915
4731,5,101.0259506,5.577798126,0.015072965,0.64,-2.168167692015806
4732,3,64.48901195,3.611841256,0.010674919,0.415,-2.301740017606424
4733,6,-61.61935611,4.844008793,0.008782238,0.403,-2.3746735685693636
4734,6,85.97926688,1.30072465,0.011031788,0.403,-2.289271612650186
4735,2,-449.2027948,89.30724502,0.005907747,0.41,-2.5176074025276782
4736,2,-700.0040728,109.3265881,0.005997877,0.41,-2.5122692087871115
4737,1,52.26323734,13.65561001,0.004664647,0.49,-2.5997454288776427
4738,2,-343.385448,39.74073176,0.004631829,0.41,-2.602167556480746
4739,5,-122.2060798,1.112658413,0.016188456,0.64,-2.139726056600501
4740,2,319.5828071,87.27610522,0.004032586,0.41,-2.6493292319793817
4741,1,-75.55556237,10.72658146,0.007121626,0.49,-2.451069321104154
4742,2,1232.919298,89.31457341,0.005683056,0.41,-2.5312366922423144
4743,2,1169.194362,23.4058762,0.006160933,0.41,-2.502789918835843
4744,5,21.11964642,1.719990283,0.017558154,0.64,-2.107014669714487
4745,6,43.31687049,2.301563097,0.007542267,0.403,-2.430343139322923
4746,6,-66.75354653,1.401531161,0.009175607,0.403,-2.358454404944983
4747,2,768.162743,103.7558825,0.004096674,0.41,-2.6439965965444743
4748,2,-664.7287358,53.91350449,0.006497918,0.41,-2.4838833805724096
4749,2,467.4269726,59.88807676,0.006399539,0.41,-2.489311472285967
4750,6,-29.15705861,3.578714934,0.012545158,0.403,-2.2400093480172596
4751,5,19.78215216,2.810272494,0.017223161,0.64,-2.114807915136114
4752,6,80.42263436,9.23577081,0.01418366,0.403,-2.192168805648096
4753,2,-1095.237327,100.3289462,0.006032938,0.41,-2.5102118229121793
4754,3,67.7586355,1.580493877,0.009781452,0.415,-2.33462720659786
4755,6,86.20009957,12.63773324,0.022340879,0.403,-2.007638145073287
4756,5,-45.40366053,8.577444555,0.01576886,0.64,-2.1502212253452995
4757,6,-26.9189526,1.592813924,0.01536098,0.403,-2.160655510223481
4758,3,62.83721938,3.205643847,0.011942871,0.415,-2.2589621083335913
4759,2,-1031.078401,49.53042779,0.006514195,0.41,-2.482992310386142
4760,1,-70.35232129,10.88243477,0.008295518,0.49,-2.3956475301424605
4761,2,-622.5793729,86.68338152,0.005856301,0.41,-2.520686895718851
4762,6,54.86141776,3.971385122,0.009935518,0.403,-2.3287741034383056
4763,6,85.19541008,1.89615734,0.008235691,0.403,-2.398299705491608
4764,6,70.17003741,0.192620842,0.013213363,0.403,-2.219882775912069
4765,2,1073.69059,84.16069881,0.004432253,0.41,-2.617235882602424
4766,2,-1190.797628,94.40995541,0.005165166,0.41,-2.5645714090575664
4767,1,-83.40193929,13.47022345,0.003380386,0.49,-2.7084037457258967
4768,2,-1000.859951,50.96242255,0.005521645,0.41,-2.5413259941467667
4769,5,-97.10060406,14.40427384,0.015573022,0.64,-2.155201827221992
4770,2,308.2185926,103.391356,0.00451038,0.41,-2.6112663730091166
4771,2,844.5556555,67.99572032,0.006462886,0.41,-2.485807894260148
4772,2,-509.5660648,102.7919684,0.004344102,0.41,-2.624085233701854
4773,6,-78.40949761,3.403652565,0.016405165,0.403,-2.134396596019535
4774,2,556.0595461,13.51129718,0.006192276,0.41,-2.5009933038679693
4775,2,-904.5177946,19.75217821,0.005661801,0.41,-2.532550615828143
4776,5,-25.02854556,3.696710356,0.01279463,0.64,-2.232389063531217
4777,5,65.40523182,12.33596393,0.013879669,0.64,-2.200670791774143
4778,2,561.9200365,65.15040763,0.005718633,0.41,-2.5290471541329476
4779,2,539.903677,102.4438297,0.006394099,0.41,-2.48961377523342
4780,5,-49.48480452,4.523310819,0.016414698,0.64,-2.1341635412019957
4781,3,51.65687546,2.564712404,0.009247493,0.415,-2.3555564639009687
4782,2,799.8605699,87.84858652,0.005226145,0.41,-2.5604958892615266
4783,3,-64.90774754,2.070798818,0.010175131,0.415,-2.3198265539035807
4784,6,-72.16511754,5.217566257,0.013374739,0.403,-2.2151542626024354
4785,5,0.45192726,0.021759236,0.016253875,0.64,-2.1381108196826846
4786,2,-663.2967824,29.82396944,0.00632951,0.41,-2.493220514972542
4787,5,32.5635584,3.638726037,0.015502842,0.64,-2.156999749012745
4788,3,58.17332554,1.106419511,0.008066,0.415,-2.405915400195311
4789,6,76.94703551,5.224864438,0.010043867,0.403,-2.3247051073664804
4790,6,55.01715895,7.067174126,0.01018545,0.403,-2.3194453704131837
4791,6,72.52738335,10.03504852,0.016907585,0.403,-2.1222688230786733
4792,5,-96.97895939,14.34967451,0.015642143,0.64,-2.153437819518203
4793,5,-54.03777666,7.088765162,0.017369413,0.64,-2.111389742611279
4794,2,1206.462405,35.49511625,0.004911129,0.41,-2.5820246114992864
4795,6,-21.65987246,2.801830651,0.018863427,0.403,-2.0778100914173154
4796,6,-52.59663468,5.722330227,0.008934313,0.403,-2.368329255744509
4797,1,59.46560883,12.77179343,0.01037472,0.49,-2.3125128138306676
4798,1,61.11265765,14.03199657,0.006203751,0.49,-2.5003375582121143
4799,2,824.9681212,48.11708425,0.004129152,0.41,-2.6413226130608147
4800,6,66.82011758,8.511589412,0.008593825,0.403,-2.3826688017607234
4801,6,-56.90386071,4.484392097,0.007573077,0.403,-2.4288654042204825
4802,2,-674.7698349,55.44318572,0.006581939,0.41,-2.479304749468466
4803,5,-107.2199875,17.35550066,0.013202517,0.64,-2.2202023628585787
4804,5,20.08853279,3.185927877,0.013245595,0.64,-2.2189343673918582
4805,5,82.82198232,2.891306102,0.016707266,0.64,-2.1270668158162933
4806,2,312.0155747,44.9803196,0.004616677,0.41,-2.6032910188967633
4807,2,645.9059748,25.6190307,0.004546673,0.41,-2.6085246580551877
4808,6,-22.4306827,1.5944952,0.019911098,0.403,-2.0555885125448445
4809,2,1048.28935,13.25949622,0.004974448,0.41,-2.5776004514863353
4810,2,542.948674,76.74587737,0.00464604,0.41,-2.601116842023821
4811,3,-52.41387032,1.424552284,0.01026541,0.415,-2.3165030151645585
4812,2,476.7989593,47.2989822,0.005087105,0.41,-2.5698515602681624
4813,5,43.22057435,5.852267439,0.01477734,0.64,-2.1760077641936677
4814,2,-1111.565181,31.9567631,0.004824935,0.41,-2.5881294806026345
4815,6,-22.19255212,3.124462031,0.018507217,0.403,-2.08560482426637
4816,5,16.58660962,2.799013331,0.014443989,0.64,-2.185011846512643
4817,5,56.49954613,7.917096133,0.013582097,0.64,-2.2091502203941054
4818,2,-304.7021014,64.3763255,0.005753134,0.41,-2.526935354580021
4819,6,-39.34325799,2.71476012,0.012448375,0.403,-2.2430010002930927
4820,2,-442.4871681,59.4309736,0.006042723,0.41,-2.5096395291033704
4821,2,-633.4598891,30.46441394,0.005536159,0.41,-2.5404081250816537
4822,6,-45.3610993,5.695427237,0.020198191,0.403,-2.0496726875438043
4823,2,-975.1761326,28.11748141,0.006372535,0.41,-2.4908143389670863
4824,3,55.39935346,1.480191758,0.008146101,0.415,-2.402303118362942
4825,6,95.10411024,14.54396348,0.015688422,0.403,-2.152260487264084
4826,1,-35.50654793,11.51467191,0.003540173,0.49,-2.693041477967701
4827,2,-478.4738319,83.08521055,0.005728866,0.41,-2.528419617213716
4828,2,-505.449037,10.02201787,0.004296828,0.41,-2.627809762847096
4829,6,-41.53755364,4.192729586,0.01460999,0.403,-2.180505926635342
4830,2,-423.5637501,101.7902547,0.006344975,0.41,-2.4923539718306102
4831,3,68.2663696,1.040515854,0.008105835,0.415,-2.404115056380118
4832,5,31.32474569,3.342452019,0.012785194,0.64,-2.2326749429913684
4833,2,-533.6393053,29.3563258,0.006581514,0.41,-2.479327778991249
4834,2,1231.024769,38.65977557,0.004811624,0.41,-2.5890809119292464
4835,6,-37.04285528,5.081447413,0.011750097,0.403,-2.2652035076408876
4836,1,44.41598622,10.00611147,0.013572605,0.49,-2.2094233269090804
4837,5,-83.9506704,7.131739064,0.013192414,0.64,-2.220500260785903
4838,5,-99.83694317,17.41462126,0.013860386,0.64,-2.2012154931567083
4839,6,67.10127195,6.506954389,0.008431914,0.403,-2.389663235284916
4840,6,-16.43930487,0.133496293,0.021061473,0.403,-2.032303444354616
4841,6,-21.89038792,2.491017941,0.02071878,0.403,-2.0391249368834727
4842,1,-83.85988297,13.77608516,0.014037895,0.49,-2.196225738400887
4843,1,-61.06990031,11.19549254,0.005299814,0.49,-2.5556282907530092
4844,2,-302.2364546,43.75179599,0.006566215,0.41,-2.4801576645708137
4845,5,118.4122378,8.202451221,0.016722603,0.64,-2.1266977330833017
4846,2,824.4710046,26.68160395,0.005812104,0.41,-2.5233516963543945
4847,5,56.58161476,1.593790683,0.01710574,0.64,-2.117570249292722
4848,1,86.3807683,10.85121166,0.010077964,0.49,-2.3234325350424956
4849,5,29.28438974,3.487652633,0.016790251,0.64,-2.1250732409891455
4850,6,-77.79682763,12.44498151,0.017039402,0.403,-2.119138025062373
4851,3,50.00006971,1.481331804,0.00850005,0.415,-2.386705571720572
4852,6,61.84366506,6.304144438,0.017871486,0.403,-2.0998393890813687
4853,2,1024.26727,20.25705742,0.003909661,0.41,-2.659773482518745
4854,2,-493.856063,102.3012569,0.003722815,0.41,-2.6762265349550365
4855,1,64.1573872,10.58703441,0.008600132,0.49,-2.3823986909802315
4856,5,-11.37790812,0.005080395,0.017474783,0.64,-2.1089422584281974
4857,5,-66.08929569,3.086754399,0.017061752,0.64,-2.1186092423734664
4858,6,36.15209187,3.977403423,0.009648121,0.403,-2.3397579351886124
4859,2,-424.5234339,60.16416904,0.004297599,0.41,-2.6277487256476606
4860,2,655.026508,65.87513282,0.005480607,0.41,-2.5439328958276506
4861,2,-690.5190869,95.45190084,0.005231783,0.41,-2.560121214692202
4862,2,-289.44163,47.60347853,0.005895838,0.41,-2.5183181385572997
4863,1,47.44786898,14.92010485,0.007132574,0.49,-2.4505163597948405
4864,2,1238.717798,89.3316395,0.005359747,0.41,-2.551712476804962
4865,5,16.08930608,2.321338848,0.013287193,0.64,-2.2177133121601935
4866,6,59.02443904,9.29397463,0.014366286,0.403,-2.1871363463153837
4867,1,94.06835159,10.29199692,0.005712875,0.49,-2.5294007008155646
4868,1,-82.77079555,12.23617493,0.014689253,0.49,-2.17836993964436
4869,2,-1226.72292,102.8171494,0.003670161,0.41,-2.68099679026781
4870,3,52.07392419,3.069950003,0.012366302,0.415,-2.2455537772059375
4871,2,590.8918781,75.74597892,0.004770435,0.41,-2.592039919805679
4872,2,501.7081572,15.04356775,0.005419791,0.41,-2.5478282579916414
4873,2,-947.7014617,73.01141821,0.005976119,0.41,-2.5135513396357525
4874,1,-48.70719614,14.17669534,0.014117889,0.49,-2.193994874916042
4875,2,493.8435219,85.56470166,0.004445977,0.41,-2.6161804930129113
4876,2,-345.1941015,62.98809261,0.004597252,0.41,-2.604736131141979
4877,2,-916.2623947,15.53142568,0.006450543,0.41,-2.486488166825292
4878,3,68.13667326,1.674371113,0.010281638,0.415,-2.315908300973213
4879,2,787.9307157,60.70190221,0.005702384,0.41,-2.5300456721586544
4880,2,878.3614413,76.2958872,0.003876236,0.41,-2.662664267862076
4881,6,-22.87584951,4.370432611,0.01519981,0.403,-2.1648441821580517
4882,2,300.3234551,42.63106989,0.003813288,0.41,-2.6681695509050156
4883,2,-608.857598,15.15763316,0.005393034,0.41,-2.549554406181551
4884,6,-20.0678544,2.406917632,0.014602433,0.403,-2.180710093670722
4885,6,99.88490123,12.53866306,0.020217549,0.403,-2.049276369430796
4886,6,56.4227278,7.416346055,0.009859576,0.403,-2.3316492246071605
4887,5,70.07884054,3.810413846,0.017240913,0.64,-2.11439169975614
4888,6,98.05754362,8.133724401,0.009177339,0.403,-2.358384349547484
4889,5,-22.2628562,1.247231198,0.016992381,0.64,-2.120252441981234
4890,2,-956.191373,68.86387761,0.005029053,0.41,-2.5738252501817933
4891,5,30.6938052,5.803586541,0.017224647,0.64,-2.1147730601610806
4892,2,-744.6204969,78.91222333,0.004782623,0.41,-2.591161971300976
4893,6,-23.43543191,2.633907362,0.011855441,0.403,-2.261781894793761
4894,6,-24.61982407,3.395031513,0.012113897,0.403,-2.2534975664217853
4895,5,102.24795,7.338052056,0.016366693,0.64,-2.135338307198688
4896,5,3.23655728,0.12470677,0.016252576,0.64,-2.1381428385854395
4897,5,43.63692358,6.318545594,0.015148566,0.64,-2.1661839644299343
4898,2,939.71666,18.52128184,0.004090081,0.41,-2.6445417278210863
4899,2,-556.0046764,108.8887742,0.006418323,0.41,-2.488269383278458
4900,2,469.4087915,29.32252011,0.004082235,0.41,-2.6451914871045483
4901,5,91.95253545,6.194042457,0.012681507,0.64,-2.235828397777288
4902,2,-383.4147459,13.61943891,0.00588222,0.41,-2.519132430832911
4903,2,675.3958853,109.4632123,0.006147437,0.41,-2.503566019100177
4904,1,58.66220491,14.7408982,0.004131344,0.49,-2.641142819730681
4905,2,617.5322594,95.45730117,0.003822766,0.41,-2.6673354425039046
4906,2,-719.1640454,101.452974,0.00593994,0.41,-2.515692446045601
4907,2,1079.671187,14.85082968,0.006380988,0.41,-2.490343295057992
4908,6,-67.67615007,1.721080324,0.009239306,0.403,-2.3558855096272664
4909,1,-39.23500826,10.42947748,0.01156412,0.49,-2.27130964120747
4910,6,35.98413589,2.109448023,0.017673235,0.403,-2.1043667213663584
4911,2,-447.0598516,78.06056843,0.006059863,0.41,-2.508639041061825
4912,2,872.1075612,73.75705776,0.004401087,0.41,-2.6196434642031146
4913,2,-1156.186748,58.87100168,0.003850376,0.41,-2.664916154756499
4914,6,-25.13278076,4.67408312,0.016796667,0.403,-2.1249194586618074
4915,6,-29.81366033,4.369479596,0.015531389,0.403,-2.1562675702655074
4916,6,-23.59417643,3.211172621,0.014809775,0.403,-2.175141024688797
4917,2,-1123.321395,101.6591146,0.005935266,0.41,-2.5159699005574554
4918,2,1071.598665,19.51310977,0.004863049,0.41,-2.585418087711683
4919,5,-113.2647729,13.91153295,0.016380416,0.64,-2.1350021806375827
4920,2,595.3714464,76.43981463,0.00456888,0.41,-2.6068566745050603
4921,2,-987.5014545,87.95224029,0.005057742,0.41,-2.5718563973134985
4922,6,77.47137757,11.84216125,0.021705391,0.403,-2.0197359692281727
4923,6,96.42182354,4.216885847,0.009452988,0.403,-2.347379724717307
4924,3,76.43144363,3.911079153,0.009975919,0.415,-2.3272523546954567
4925,2,-1071.540032,66.03572477,0.003945914,0.41,-2.656663039682355
4926,5,58.07323628,4.906166454,0.014318601,0.64,-2.1884450196512217
4927,2,-1169.290742,106.1640385,0.004295023,0.41,-2.6279526962772266
4928,2,-828.6178747,23.64801506,0.006240949,0.41,-2.498219216654019
4929,6,66.68978682,3.312072872,0.009994252,0.403,-2.3265635956297266
4930,1,-37.32062062,14.68260931,0.003652957,0.49,-2.6825687198599972
4931,2,688.003134,45.6386861,0.00599347,0.41,-2.512528566123766
4932,6,-50.36011138,3.772107496,0.012587259,0.403,-2.238714199926564
4933,5,-125.3166623,18.10826722,0.017061166,0.64,-2.1186230990930466
4934,2,729.3897112,20.65221327,0.00642165,0.41,-2.4880850910852343
4935,3,-64.73735717,2.199959305,0.008916174,0.415,-2.3690809913864834
4936,6,-40.63831855,0.913813213,0.012086927,0.403,-2.254354838382248
4937,6,-56.38960826,0.786838818,0.013520345,0.403,-2.2109299254777697
4938,5,-69.50480391,13.50777058,0.01738035,0.64,-2.111135114375826
4939,3,-65.08443537,1.887588479,0.008662994,0.415,-2.3797159455672494
4940,5,-120.9093458,15.30755818,0.013865715,0.64,-2.201064895582079
4941,2,1095.344906,76.62002686,0.003747494,0.41,-2.6740115058090437
4942,3,-54.72496491,2.75946501,0.012005206,0.415,-2.256962597373432
4943,2,1115.125457,27.75726727,0.006562723,0.41,-2.480347325782351
4944,6,90.22842877,11.49975085,0.016686819,0.403,-2.127559321063909
4945,2,743.9751236,81.10354261,0.006294527,0.41,-2.4951876371047765
4946,3,-61.86937547,1.085524391,0.011847174,0.415,-2.262049454158619
4947,5,54.99741552,7.390266933,0.016169881,0.64,-2.1401857044618926
4948,2,317.9874944,90.59013994,0.005770819,0.41,-2.5258572128838632
4949,1,48.2640339,10.59259952,0.003907894,0.49,-2.659925747409706
4950,1,83.87788922,14.76716501,0.006885559,0.49,-2.463178909858579
4951,2,-1181.057427,57.25934164,0.004061104,0.41,-2.64694700668407
4952,3,-63.09656893,2.60848659,0.009608313,0.415,-2.3413018028563375
4953,6,-16.6281514,2.576941577,0.013609284,0.403,-2.2083688988693435
4954,2,1074.354351,70.38829801,0.005583364,0.41,-2.537437579315075
4955,2,1189.659715,41.19510186,0.005185115,0.41,-2.563233430862666
4956,6,-63.69895591,4.899452484,0.009622811,0.403,-2.3407388829780547
4957,2,578.4293293,15.05525526,0.005919068,0.41,-2.5169329357684167
4958,5,48.74630958,9.116613106,0.014233863,0.64,-2.1907798701552217
4959,6,-49.50297112,9.894453431,0.014923561,0.403,-2.172113247388623
4960,2,809.7769973,75.7054825,0.004715213,0.41,-2.596043009207059
4961,3,-63.52581457,1.253193794,0.007880934,0.415,-2.4143833755322714
4962,2,-618.6888028,90.47673263,0.004602416,0.41,-2.6043514271758768
4963,2,-634.6068157,50.82985476,0.005131086,0.41,-2.5668678288795177
4964,6,79.53824128,1.225483514,0.012518487,0.403,-2.2408317731025846
