sector,m,d,p
6,-31.90451801,2.822681285,0.007676661
6,-26.06428449,1.059806014,0.020838385
6,-49.05350878,1.271208246,0.016900572
5,86.12959509,13.33552505,0.014848204
5,56.75473435,0.437345314,0.016548982
1,45.26408804,14.64316789,0.003410803
5,-0.417284447,0.034483363,0.015372829
3,74.1458856,3.677791992,0.007555751
5,-105.6873587,4.874941524,0.012780671
5,-42.36265707,1.872471897,0.014429986
1,42.24905413,11.89542489,0.009329693
2,616.4831842,12.86828064,0.00599658
5,64.11364921,2.370659519,0.016861802
2,-799.4131993,101.3557065,0.004827936
6,-62.40826253,10.52982321,0.019317805
5,21.38271955,2.62256228,0.012591643
2,-294.4023493,102.2366551,0.005731363
2,324.3609512,30.67688829,0.006493378
1,91.08210623,14.00871027,0.003910169
2,-545.6251241,23.5358562,0.005488724
1,64.8042805,11.60658179,0.013322739
2,1140.212646,69.7716625,0.006017857
5,-112.2416452,20.57723126,0.015986762
5,-84.71996377,16.08222287,0.016026208
5,-8.269403692,0.842577833,0.01726314
5,98.27293451,8.493619387,0.017552208
2,-654.9069816,86.08547025,0.004171065
5,62.39497987,5.001183805,0.014166964
6,-37.16001625,1.36725659,0.014769319
6,-46.65709878,0.072031741,0.012032356
2,-955.5611158,46.7870915,0.004473496
6,-78.73422562,5.264991426,0.013656251
2,905.9676301,66.07744015,0.005364949
5,68.90450076,9.596819857,0.016539768
6,66.11900666,10.95166776,0.009921883
6,-72.47560028,7.7903985,0.012592911
2,-869.1777423,65.08714777,0.005806821
6,-40.29017519,1.956640632,0.008258534
6,59.49241027,8.463677862,0.021017555
3,56.30403884,1.582339245,0.008410635
2,-961.4485843,98.87674838,0.003900183
3,-66.932686,1.849807154,0.008297949
3,-69.53061085,3.442147623,0.009474554
6,-77.021276,4.935188926,0.015013816
2,-536.5762176,58.75037357,0.003994546
2,740.4862366,59.48795091,0.003762872
6,78.82769347,13.19167654,0.008089064
6,-49.75336659,1.349812976,0.018616838
2,-479.893296,25.18644085,0.005330209
3,-63.06954173,3.637219696,0.008341407
6,65.869829,7.301728974,0.011370271
2,-683.3354295,35.6703873,0.006582383
2,727.5267358,63.10429737,0.00438216
2,-610.7841255,62.00119149,0.005279324
6,-58.16624113,9.471415947,0.015310696
6,-71.63880125,9.146167095,0.0120751
2,385.6912741,19.0157393,0.005507317
2,-473.0932957,84.31849233,0.004449371
3,-61.60651974,3.212526958,0.01023227
1,-46.89648213,12.80594016,0.008952866
2,-953.6485677,52.3535221,0.005350413
6,65.7107772,4.99260244,0.021476683
6,-45.12707402,0.089251333,0.021971208
2,365.8441572,86.45471927,0.004747648
6,-45.92886722,7.196314321,0.008966914
5,-21.87316602,2.884364021,0.014019503
2,475.6106711,54.54977869,0.006326045
2,305.3881577,21.56838511,0.005122526
6,45.23141481,7.133718849,0.020125001
3,51.54529468,1.847808795,0.009957998
5,-107.5786033,2.501453188,0.015786359
6,-64.48167986,3.463968289,0.01530434
6,60.59063523,4.001577196,0.016720946
1,-68.98926217,10.32623276,0.011873205
5,-6.16940527,0.602107604,0.016483333
6,70.8959984,5.820905037,0.008964587
2,-840.128105,54.56345259,0.006583016
1,96.57653254,11.26843439,0.009935665
6,60.8150902,2.876158146,0.007542547
6,-67.0579278,5.14637242,0.020433037
5,88.17749185,9.836929373,0.013439296
2,-380.6788175,75.09178091,0.004655213
5,18.77113924,2.840131423,0.012616922
2,877.9233402,103.8561894,0.004961462
2,332.9644149,10.15264563,0.006382028
5,1.658574069,0.00279396,0.015180337
2,649.4387969,100.2164578,0.005557059
1,33.38964126,13.39151579,0.010143916
5,17.9871236,2.54965331,0.017595462
3,-60.24649049,2.274212902,0.01027357
5,-54.95241941,10.70770358,0.013525634
2,-922.4515192,99.5821677,0.003856018
2,-1108.925975,37.47393287,0.005123598
2,1076.753955,24.57594408,0.005963304
2,1085.287355,98.88222867,0.006322145
6,73.09890504,12.53047604,0.016653927
2,1164.702006,18.72228274,0.005824093
5,-94.85541439,14.17731724,0.013807023
5,17.63801261,0.11374022,0.014605405
5,120.654998,16.92997006,0.013779761
2,-526.571435,106.4322736,0.005213798
6,-54.77827738,1.008249988,0.018790679
2,1058.479419,41.61795003,0.005511741
6,-27.14123053,1.485720786,0.020297311
2,-706.6691847,41.77548485,0.006494164
2,-926.9006288,64.13123057,0.005502504
5,-120.031911,23.83127547,0.016585018
2,568.0094575,90.28851378,0.004403046
2,422.4324261,92.16729209,0.004253453
7,-1342.697353,128.972346,0.018819305
5,19.45499969,2.728205368,0.017292891
2,631.0605971,84.3912937,0.004616659
2,-875.1691145,38.07890139,0.005431549
6,51.99714671,6.666081404,0.008908787
5,40.95391694,2.291928336,0.017319975
2,1114.280042,76.06936297,0.005868693
2,335.8494971,72.16065378,0.005319958
5,-63.46967213,6.796856615,0.014206426
1,-93.19052286,13.71003151,0.016320241
2,576.1907541,16.88070574,0.0044343
6,80.45128761,15.81134437,0.014218221
2,1204.21743,104.3824328,0.006286514
5,-27.11441035,3.315438133,0.012884375
2,1223.295443,28.75610948,0.004815288
6,97.71286274,14.86889567,0.021321375
3,-54.14143168,2.258735178,0.00925953
5,-97.83176519,15.70461323,0.014246604
2,-793.0221246,30.68102811,0.00552489
5,-80.39387924,5.0519926,0.013990889
5,-54.98648155,9.361222527,0.017431592
7,-1312.945848,47.04629497,0.023050129
1,-78.66690085,14.02624898,0.014957182
2,-654.0550543,41.21257633,0.005381302
6,-39.10078961,6.536448844,0.009398583
5,-115.3148783,2.719161413,0.016286726
6,46.76811153,0.810423377,0.013388013
6,-35.51686785,4.898574792,0.021617206
5,92.30066652,6.006527073,0.013650097
5,-83.1471598,11.19188136,0.015949085
6,-63.52175512,0.504372227,0.00993473
5,5.592140679,0.688467656,0.014034448
6,81.44921089,2.936394368,0.009663178
5,-124.0436835,3.147154689,0.014650343
1,-34.62304172,14.70191611,0.010670255
5,25.93437682,2.379363169,0.013106246
5,-109.724817,3.66583263,0.017145315
2,-383.0797639,11.41893784,0.006427275
3,65.09845586,3.452129497,0.011910892
2,-659.4224363,51.29108214,0.003620908
1,-70.31174667,10.580261,0.005110637
2,-613.2939702,57.23270073,0.005878139
1,57.62983654,12.49290766,0.017158659
6,-19.82390735,1.61447865,0.017492559
2,-927.1607964,57.16856862,0.004076955
5,-17.45299062,3.128564895,0.013974315
5,26.05184286,1.666602027,0.017169311
2,323.2060534,99.34201729,0.006293454
1,94.04711345,14.42381245,0.010443576
2,-1136.500615,19.14581611,0.006027361
2,-716.9994842,75.25915823,0.00626867
6,99.8219226,16.74226524,0.018683286
6,-47.65499431,7.012610676,0.015062231
6,40.04452145,3.972819801,0.00857012
6,69.88544475,0.555023777,0.017043452
2,619.2608875,28.03799048,0.004053845
5,-63.54186998,9.618530438,0.017067348
6,-58.71402977,11.56150311,0.01875583
6,46.39844574,7.493120782,0.01381656
3,68.77095357,3.809686829,0.011372695
3,-59.84860122,3.207856731,0.010254942
4,2116.818006,50.59649979,0.000941487
4,1695.568921,51.34340858,0.001127483
5,-18.66496433,0.342058492,0.014686783
6,91.77064594,1.168722025,0.017229228
5,-115.1332124,21.91021306,0.012602685
2,-304.4418478,101.9440384,0.005888195
2,546.6761982,58.18139543,0.004887243
5,92.5624824,5.380724701,0.012687147
5,94.3120509,0.34712378,0.016973557
2,936.6235448,88.61942047,0.004456322
2,557.2480204,22.05947445,0.006007593
5,7.423880773,0.498204823,0.015671788
2,338.0625309,78.99858621,0.005057786
2,-455.1903611,50.92740149,0.006456232
6,-66.35150045,1.937501975,0.020907518
6,-21.112541,1.522469771,0.014296005
5,-73.5397218,9.578529803,0.014267578
5,86.31257233,4.169664299,0.016924854
5,-63.72320019,0.831898267,0.016862383
3,-62.18291028,2.78054048,0.011572209
5,-90.69866712,11.73802443,0.013759537
2,846.6708782,44.03819565,0.004624936
3,-55.40855108,2.270063166,0.012433006
2,-813.5640126,21.35194357,0.005622167
2,747.3785256,25.72866538,0.004514913
5,95.98661819,14.83551105,0.015532545
1,-31.09303838,13.74380402,0.0172622
5,-116.7315634,4.32479046,0.01653321
2,-1048.821627,21.7834962,0.004460073
5,-40.60300776,0.631988689,0.015612058
2,-1238.109113,89.38929366,0.006514047
5,-113.935465,12.13322496,0.015661795
5,-95.39604217,15.48460784,0.012634898
2,858.7847036,18.10736159,0.004839198
1,56.77933626,11.06257345,0.008838097
6,80.10880191,9.866071894,0.00775509
2,629.2858094,34.01862348,0.00515318
2,-364.357428,48.04063995,0.003890576
1,-49.92670975,10.25863122,0.012277848
2,-1037.140052,16.13742646,0.003603453
3,58.43032015,1.348722578,0.009747562
6,44.7442696,6.868657664,0.008400629
5,118.9562484,10.11972263,0.016259961
5,31.17045683,0.371556168,0.0135407
2,-691.2761807,94.67529795,0.003777476
5,-25.8412495,4.293846598,0.016792399
2,-1090.825254,47.6275771,0.006141019
5,86.41358607,15.68659559,0.017319989
6,-68.4345464,9.189950652,0.008461506
6,-34.91891231,1.80081262,0.019285645
6,-42.01503741,4.585912732,0.011858569
2,-912.337684,89.75513167,0.004775657
5,-98.59496998,11.54229666,0.015113203
1,-50.64029641,13.03727701,0.004823719
5,119.8023268,18.91710029,0.01383035
6,39.92201608,7.278006865,0.012786566
5,-56.29210886,11.10100439,0.014948706
2,329.5187017,38.16054882,0.00470649
7,-1137.849889,34.83872359,0.023646049
2,950.6008907,38.71102469,0.006259698
2,-976.8361147,34.45005281,0.006553814
1,51.23319773,12.83419627,0.007244952
2,-1208.491756,62.3937638,0.005790525
5,-34.93371995,3.596857884,0.012901637
5,-27.71031399,2.140569393,0.016996543
5,-1.197864963,0.041054516,0.014133373
6,47.72068136,6.675456141,0.009746258
5,63.3248924,12.23451478,0.013202075
6,35.50716532,3.215782422,0.016745333
5,91.75538274,6.577063028,0.016240363
5,101.0259506,5.577798126,0.015072965
3,64.48901195,3.611841256,0.010674919
6,-61.61935611,4.844008793,0.008782238
6,85.97926688,1.30072465,0.011031788
2,-449.2027948,89.30724502,0.005907747
2,-700.0040728,109.3265881,0.005997877
1,52.26323734,13.65561001,0.004664647
2,-343.385448,39.74073176,0.004631829
5,-122.2060798,1.112658413,0.016188456
2,319.5828071,87.27610522,0.004032586
1,-75.55556237,10.72658146,0.007121626
2,1232.919298,89.31457341,0.005683056
2,1169.194362,23.4058762,0.006160933
5,21.11964642,1.719990283,0.017558154
6,43.31687049,2.301563097,0.007542267
6,-66.75354653,1.401531161,0.009175607
2,768.162743,103.7558825,0.004096674
2,-664.7287358,53.91350449,0.006497918
2,467.4269726,59.88807676,0.006399539
6,-29.15705861,3.578714934,0.012545158
5,19.78215216,2.810272494,0.017223161
6,80.42263436,9.23577081,0.01418366
2,-1095.237327,100.3289462,0.006032938
3,67.7586355,1.580493877,0.009781452
6,86.20009957,12.63773324,0.022340879
5,-45.40366053,8.577444555,0.01576886
6,-26.9189526,1.592813924,0.01536098
3,62.83721938,3.205643847,0.011942871
2,-1031.078401,49.53042779,0.006514195
1,-70.35232129,10.88243477,0.008295518
2,-622.5793729,86.68338152,0.005856301
6,54.86141776,3.971385122,0.009935518
6,85.19541008,1.89615734,0.008235691
6,70.17003741,0.192620842,0.013213363
2,1073.69059,84.16069881,0.004432253
2,-1190.797628,94.40995541,0.005165166
1,-83.40193929,13.47022345,0.003380386
2,-1000.859951,50.96242255,0.005521645
5,-97.10060406,14.40427384,0.015573022
2,308.2185926,103.391356,0.00451038
2,844.5556555,67.99572032,0.006462886
2,-509.5660648,102.7919684,0.004344102
6,-78.40949761,3.403652565,0.016405165
2,556.0595461,13.51129718,0.006192276
2,-904.5177946,19.75217821,0.005661801
5,-25.02854556,3.696710356,0.01279463
5,65.40523182,12.33596393,0.013879669
2,561.9200365,65.15040763,0.005718633
2,539.903677,102.4438297,0.006394099
5,-49.48480452,4.523310819,0.016414698
3,51.65687546,2.564712404,0.009247493
2,799.8605699,87.84858652,0.005226145
3,-64.90774754,2.070798818,0.010175131
6,-72.16511754,5.217566257,0.013374739
5,0.45192726,0.021759236,0.016253875
2,-663.2967824,29.82396944,0.00632951
5,32.5635584,3.638726037,0.015502842
3,58.17332554,1.106419511,0.008066
6,76.94703551,5.224864438,0.010043867
6,55.01715895,7.067174126,0.01018545
6,72.52738335,10.03504852,0.016907585
5,-96.97895939,14.34967451,0.015642143
5,-54.03777666,7.088765162,0.017369413
2,1206.462405,35.49511625,0.004911129
6,-21.65987246,2.801830651,0.018863427
6,-52.59663468,5.722330227,0.008934313
1,59.46560883,12.77179343,0.01037472
1,61.11265765,14.03199657,0.006203751
2,824.9681212,48.11708425,0.004129152
6,66.82011758,8.511589412,0.008593825
6,-56.90386071,4.484392097,0.007573077
2,-674.7698349,55.44318572,0.006581939
5,-107.2199875,17.35550066,0.013202517
5,20.08853279,3.185927877,0.013245595
5,82.82198232,2.891306102,0.016707266
2,312.0155747,44.9803196,0.004616677
2,645.9059748,25.6190307,0.004546673
6,-22.4306827,1.5944952,0.019911098
2,1048.28935,13.25949622,0.004974448
2,542.948674,76.74587737,0.00464604
3,-52.41387032,1.424552284,0.01026541
2,476.7989593,47.2989822,0.005087105
5,43.22057435,5.852267439,0.01477734
2,-1111.565181,31.9567631,0.004824935
6,-22.19255212,3.124462031,0.018507217
5,16.58660962,2.799013331,0.014443989
5,56.49954613,7.917096133,0.013582097
2,-304.7021014,64.3763255,0.005753134
6,-39.34325799,2.71476012,0.012448375
2,-442.4871681,59.4309736,0.006042723
2,-633.4598891,30.46441394,0.005536159
6,-45.3610993,5.695427237,0.020198191
2,-975.1761326,28.11748141,0.006372535
3,55.39935346,1.480191758,0.008146101
6,95.10411024,14.54396348,0.015688422
1,-35.50654793,11.51467191,0.003540173
2,-478.4738319,83.08521055,0.005728866
2,-505.449037,10.02201787,0.004296828
6,-41.53755364,4.192729586,0.01460999
2,-423.5637501,101.7902547,0.006344975
3,68.2663696,1.040515854,0.008105835
5,31.32474569,3.342452019,0.012785194
2,-533.6393053,29.3563258,0.006581514
2,1231.024769,38.65977557,0.004811624
6,-37.04285528,5.081447413,0.011750097
1,44.41598622,10.00611147,0.013572605
5,-83.9506704,7.131739064,0.013192414
5,-99.83694317,17.41462126,0.013860386
6,67.10127195,6.506954389,0.008431914
6,-16.43930487,0.133496293,0.021061473
6,-21.89038792,2.491017941,0.02071878
1,-83.85988297,13.77608516,0.014037895
1,-61.06990031,11.19549254,0.005299814
2,-302.2364546,43.75179599,0.006566215
5,118.4122378,8.202451221,0.016722603
2,824.4710046,26.68160395,0.005812104
5,56.58161476,1.593790683,0.01710574
1,86.3807683,10.85121166,0.010077964
5,29.28438974,3.487652633,0.016790251
6,-77.79682763,12.44498151,0.017039402
3,50.00006971,1.481331804,0.00850005
6,61.84366506,6.304144438,0.017871486
2,1024.26727,20.25705742,0.003909661
2,-493.856063,102.3012569,0.003722815
1,64.1573872,10.58703441,0.008600132
5,-11.37790812,0.005080395,0.017474783
5,-66.08929569,3.086754399,0.017061752
6,36.15209187,3.977403423,0.009648121
2,-424.5234339,60.16416904,0.004297599
2,655.026508,65.87513282,0.005480607
2,-690.5190869,95.45190084,0.005231783
2,-289.44163,47.60347853,0.005895838
1,47.44786898,14.92010485,0.007132574
2,1238.717798,89.3316395,0.005359747
5,16.08930608,2.321338848,0.013287193
6,59.02443904,9.29397463,0.014366286
1,94.06835159,10.29199692,0.005712875
1,-82.77079555,12.23617493,0.014689253
2,-1226.72292,102.8171494,0.003670161
3,52.07392419,3.069950003,0.012366302
2,590.8918781,75.74597892,0.004770435
2,501.7081572,15.04356775,0.005419791
2,-947.7014617,73.01141821,0.005976119
1,-48.70719614,14.17669534,0.014117889
2,493.8435219,85.56470166,0.004445977
2,-345.1941015,62.98809261,0.004597252
2,-916.2623947,15.53142568,0.006450543
3,68.13667326,1.674371113,0.010281638
2,787.9307157,60.70190221,0.005702384
2,878.3614413,76.2958872,0.003876236
6,-22.87584951,4.370432611,0.01519981
2,300.3234551,42.63106989,0.003813288
2,-608.857598,15.15763316,0.005393034
6,-20.0678544,2.406917632,0.014602433
6,99.88490123,12.53866306,0.020217549
6,56.4227278,7.416346055,0.009859576
5,70.07884054,3.810413846,0.017240913
6,98.05754362,8.133724401,0.009177339
5,-22.2628562,1.247231198,0.016992381
2,-956.191373,68.86387761,0.005029053
5,30.6938052,5.803586541,0.017224647
2,-744.6204969,78.91222333,0.004782623
6,-23.43543191,2.633907362,0.011855441
6,-24.61982407,3.395031513,0.012113897
5,102.24795,7.338052056,0.016366693
5,3.23655728,0.12470677,0.016252576
5,43.63692358,6.318545594,0.015148566
2,939.71666,18.52128184,0.004090081
2,-556.0046764,108.8887742,0.006418323
2,469.4087915,29.32252011,0.004082235
5,91.95253545,6.194042457,0.012681507
2,-383.4147459,13.61943891,0.00588222
2,675.3958853,109.4632123,0.006147437
1,58.66220491,14.7408982,0.004131344
2,617.5322594,95.45730117,0.003822766
2,-719.1640454,101.452974,0.00593994
2,1079.671187,14.85082968,0.006380988
6,-67.67615007,1.721080324,0.009239306
1,-39.23500826,10.42947748,0.01156412
6,35.98413589,2.109448023,0.017673235
2,-447.0598516,78.06056843,0.006059863
2,872.1075612,73.75705776,0.004401087
2,-1156.186748,58.87100168,0.003850376
6,-25.13278076,4.67408312,0.016796667
6,-29.81366033,4.369479596,0.015531389
6,-23.59417643,3.211172621,0.014809775
2,-1123.321395,101.6591146,0.005935266
2,1071.598665,19.51310977,0.004863049
5,-113.2647729,13.91153295,0.016380416
2,595.3714464,76.43981463,0.00456888
2,-987.5014545,87.95224029,0.005057742
6,77.47137757,11.84216125,0.021705391
6,96.42182354,4.216885847,0.009452988
3,76.43144363,3.911079153,0.009975919
2,-1071.540032,66.03572477,0.003945914
5,58.07323628,4.906166454,0.014318601
2,-1169.290742,106.1640385,0.004295023
2,-828.6178747,23.64801506,0.006240949
6,66.68978682,3.312072872,0.009994252
1,-37.32062062,14.68260931,0.003652957
2,688.003134,45.6386861,0.00599347
6,-50.36011138,3.772107496,0.012587259
5,-125.3166623,18.10826722,0.017061166
2,729.3897112,20.65221327,0.00642165
3,-64.73735717,2.199959305,0.008916174
6,-40.63831855,0.913813213,0.012086927
6,-56.38960826,0.786838818,0.013520345
5,-69.50480391,13.50777058,0.01738035
3,-65.08443537,1.887588479,0.008662994
5,-120.9093458,15.30755818,0.013865715
2,1095.344906,76.62002686,0.003747494
3,-54.72496491,2.75946501,0.012005206
2,1115.125457,27.75726727,0.006562723
6,90.22842877,11.49975085,0.016686819
2,743.9751236,81.10354261,0.006294527
3,-61.86937547,1.085524391,0.011847174
5,54.99741552,7.390266933,0.016169881
2,317.9874944,90.59013994,0.005770819
1,48.2640339,10.59259952,0.003907894
1,83.87788922,14.76716501,0.006885559
2,-1181.057427,57.25934164,0.004061104
3,-63.09656893,2.60848659,0.009608313
6,-16.6281514,2.576941577,0.013609284
2,1074.354351,70.38829801,0.005583364
2,1189.659715,41.19510186,0.005185115
6,-63.69895591,4.899452484,0.009622811
2,578.4293293,15.05525526,0.005919068
5,48.74630958,9.116613106,0.014233863
6,-49.50297112,9.894453431,0.014923561
2,809.7769973,75.7054825,0.004715213
3,-63.52581457,1.253193794,0.007880934
2,-618.6888028,90.47673263,0.004602416
2,-634.6068157,50.82985476,0.005131086
6,79.53824128,1.225483514,0.012518487
2,-417.6946561,107.1115994,0.004144182
5,-47.25150657,3.235046164,0.014466598
2,-567.6712152,68.39441029,0.006043994
3,-54.88533912,1.905298467,0.009129499
1,32.41785795,14.4825622,0.013574047
2,720.2122987,67.99399313,0.005360699
6,-66.01597479,0.092049088,0.012475976
5,28.21001003,3.308075559,0.012618295
2,1055.085085,20.49701963,0.003607724
2,-305.1500162,100.8807569,0.004869887
2,-1013.914322,57.41369994,0.00365441
2,489.8090437,36.31624839,0.003768834
2,-1161.224294,56.29445863,0.006234356
2,-259.3906461,75.87370428,0.004139101
2,-309.2242302,42.9365778,0.004931375
5,-25.50901892,4.270820838,0.014714687
6,-15.49531601,2.466389693,0.011323124
6,94.45631265,5.548683121,0.01413871
2,1197.217572,97.73696475,0.00394755
2,1066.884162,34.44634832,0.006086497
6,-55.31036505,1.039669672,0.021163267
6,68.12833322,2.863819472,0.012002175
4,2202.664503,141.7451594,0.000939115
2,-982.2036741,69.88815719,0.005480441
5,-53.38071164,0.342741513,0.015607036
6,-21.94071231,3.282580121,0.008985588
5,67.88353644,3.635892911,0.012945845
6,90.52082855,3.004721964,0.01150336
1,-54.15628602,13.15327425,0.005834428
6,-64.42947439,7.700681793,0.01490929
2,1142.734842,68.85351131,0.005556483
2,-277.0032318,30.4510774,0.006158596
5,66.43575806,1.803703501,0.016072403
5,-59.33862927,6.692196924,0.016441912
2,881.5232868,100.4200196,0.003727974
2,-636.396494,62.54962746,0.006442206
6,-75.18075463,13.94828966,0.016722462
5,15.28095321,1.807922659,0.017020285
6,-53.82418847,6.894169107,0.01270168
3,68.33955644,1.030568263,0.010329649
2,507.859917,73.66202213,0.004444688
5,-112.3495414,8.09692237,0.015088564
1,-90.17813922,14.68483797,0.003265695
3,-61.96824318,3.463649419,0.010630024
1,56.58246167,11.82462596,0.012539524
2,-585.875105,51.17491705,0.005685651
5,-46.61507565,4.053486914,0.014577371
1,-42.55206238,14.94932611,0.014052111
2,446.9521518,39.18790531,0.003814464
6,79.98747552,10.11677422,0.018359278
5,-46.31450526,8.589067849,0.013033951
5,-94.64364101,15.65220327,0.017350062
6,97.21181535,3.843252824,0.010811958
3,-61.61421075,2.439299302,0.010094409
5,28.504172,5.381957275,0.016078124
6,35.71569575,3.774147119,0.008408955
5,55.79406819,8.526050432,0.016601247
2,1069.960848,101.4921181,0.003600395
2,-1084.108071,99.00826819,0.003711917
5,-76.79272173,14.31002717,0.015991991
2,667.0310014,101.9916604,0.004459455
3,71.39091797,3.519057736,0.011042084
1,35.35111164,13.68873937,0.015838688
2,687.1867538,13.2378601,0.00505241
1,-48.12418791,12.6938683,0.012942458
6,56.56076276,1.202432731,0.017349659
6,-31.23234027,0.808170033,0.02086617
5,94.92406704,10.28394798,0.017126604
1,-67.05612212,10.97417673,0.017057565
2,527.7195372,63.83577239,0.005117434
1,63.94602494,13.01488527,0.007811256
2,-556.4397733,106.5853307,0.005276293
1,-65.87262161,10.669408,0.009382918
2,439.3731833,92.58512101,0.005415784
2,537.261742,33.00761939,0.005738948
5,-11.96786266,2.31694588,0.01389338
5,119.0365407,2.153967588,0.016943147
6,63.05297662,3.564479999,0.022448186
5,-122.8549328,19.0842645,0.014526615
2,1095.133637,61.46737265,0.005916736
6,-26.43199435,4.239127815,0.011898575
5,40.20492172,5.090534597,0.014878453
6,45.51199894,7.844814801,0.018555302
6,67.39300577,9.426632686,0.017451836
2,-1075.987207,47.32885559,0.004457431
2,610.5535668,108.6061826,0.00546413
6,-52.46277164,8.978790754,0.020184296
4,2321.905051,125.8411206,0.000952675
6,92.0663509,13.63374461,0.016571751
2,722.0749978,91.8286137,0.006226318
2,296.6227822,49.53463606,0.006418367
6,-66.55326402,12.59138709,0.007586507
3,-67.60225551,1.715493325,0.009118518
2,586.9544925,48.77897924,0.004239256
6,42.51303655,1.674986285,0.01658815
2,971.2949879,36.58235588,0.005849727
2,-475.9697494,59.77452767,0.003798752
7,-1343.942399,264.4640508,0.023145349
2,1008.894919,79.86603796,0.004364661
6,75.55524539,2.188505837,0.013050752
3,-54.75841332,1.257479162,0.01205401
6,88.29502654,17.01256854,0.00940909
6,94.04524016,14.50368816,0.00827267
2,1206.539531,44.69599823,0.005631158
5,3.668126904,0.098945398,0.015439241
5,-91.77554907,3.489827894,0.015845461
5,97.78487947,5.101829854,0.016253383
1,-49.13952836,10.91697408,0.008937075
2,1063.38613,15.0329865,0.006562584
5,76.71424944,5.094723652,0.016671955
3,-55.05696848,2.745075603,0.010196251
6,-78.98147983,14.79031369,0.016811673
5,-52.30156837,4.505788437,0.017534155
3,67.50026085,1.50468495,0.010060847
6,-51.92283139,4.700764873,0.008524253
2,321.8139805,41.55251666,0.00652609
3,67.03382827,3.77351326,0.008812396
5,-108.5265797,20.66407446,0.015171634
6,51.39566604,5.184425132,0.008429468
2,-547.2627145,46.4632196,0.00655773
2,331.3903723,39.42512462,0.005771897
2,-507.6334618,81.31200179,0.006277573
1,51.28246136,12.86555472,0.010474084
6,-63.6347927,8.949459359,0.014892714
6,85.27282666,1.061308748,0.014014383
2,1194.345453,55.68899108,0.006598319
3,68.19841699,3.331709416,0.008918098
6,72.40801732,6.166540455,0.022054038
2,635.7273971,94.02643252,0.005807363
2,-740.2994888,38.89927639,0.005767058
6,-60.95388038,4.66648609,0.012268811
2,340.488471,33.20506349,0.006369549
1,-69.08849098,14.57789754,0.011702076
5,-7.145255578,0.587928263,0.012873537
2,1028.453732,91.93196873,0.004844585
6,44.54559456,2.66082539,0.011108516
5,89.51002587,14.72837854,0.014800848
2,1180.844125,33.29849565,0.0044334
5,-85.15597119,16.19726322,0.013726807
2,-411.9594757,39.91245865,0.004332501
6,-72.86970471,10.44201651,0.008079399
6,77.06399787,0.337114859,0.014730053
1,-91.09260553,11.31240396,0.008281934
5,64.89900426,6.74151598,0.013230134
5,18.38645643,0.423346521,0.012942953
5,33.46938893,0.970584823,0.015327889
2,-1118.993635,96.77135491,0.004476308
2,-971.3136241,101.7470999,0.005932942
5,-23.32197579,4.497002102,0.016362582
5,67.72394367,0.706150595,0.012787546
6,77.02456575,15.37810379,0.008685887
2,752.9053214,75.87041051,0.004605499
2,-567.8472979,22.3501521,0.004103374
2,-485.6778815,18.98989354,0.004592748
2,-778.045883,10.6402436,0.004397563
2,1171.700855,51.10091758,0.005667976
2,-725.7281298,47.44635253,0.003690761
6,-56.04022286,5.326657277,0.013364347
2,-681.6928806,28.96468015,0.004040284
6,87.33962589,4.583410871,0.009723946
2,-294.9560951,17.46329737,0.003850374
5,-99.74289316,2.697129143,0.015920574
3,-51.31872769,3.463975564,0.009236002
2,636.9637103,39.16696963,0.005231796
6,-20.57676033,1.533446422,0.020881209
2,500.0834122,75.47352108,0.005934846
2,1125.380689,41.88698391,0.005187636
6,95.63897758,6.890907619,0.009904895
2,1094.229207,98.98906586,0.003645552
2,1166.152139,96.19349262,0.005321337
6,-54.43940387,0.988292762,0.019275035
2,1149.424057,36.25191197,0.005820148
2,755.1747318,69.14174271,0.004708641
6,85.38118439,11.8722254,0.019583652
6,90.85067806,0.022584994,0.010827528
3,-57.41099125,2.215320736,0.008188428
6,-34.61382733,3.30823403,0.021677109
2,-1137.064397,107.643881,0.004350435
6,32.19261504,0.277596926,0.021353791
6,68.85542005,7.333547001,0.018295495
5,85.24549867,11.87092765,0.014858659
2,1032.855973,86.00274453,0.003739408
2,1121.771049,60.23936222,0.005254062
5,24.52767471,2.459997133,0.014643206
5,-2.890231143,0.02772102,0.014846176
5,72.73034986,9.023102486,0.012626525
6,-49.66947112,4.823360189,0.013918549
5,-19.14008561,2.385180877,0.013900414
6,44.72461309,3.229314298,0.012194145
2,-1207.056723,22.89623829,0.006174101
5,25.91865538,0.145627257,0.015351886
6,-73.55345266,13.59555708,0.018259148
6,-49.63431225,8.953013755,0.017257121
5,66.12745436,8.33833706,0.014675638
6,95.78514752,7.966847356,0.008421102
1,93.26600066,10.17286221,0.011844562
2,1151.708202,55.06168519,0.005408112
2,-1227.254469,59.48401808,0.00648393
5,-43.78432836,1.146320694,0.01624504
6,-44.35639644,8.362128962,0.02076365
6,-78.98801516,4.654630199,0.015890104
2,-1170.98577,49.05589938,0.004130413
2,508.1540304,43.95045472,0.006276468
2,558.6788223,39.47156553,0.00576555
2,-795.5971696,31.35415253,0.004135035
6,-58.88399785,2.877482261,0.022470985
5,-100.001656,16.11648557,0.016448694
7,-1358.380179,48.3050001,0.018413311
6,-45.63225117,8.760048385,0.009154872
3,74.86247758,2.798106416,0.011177452
